# OpenSignals Text File Format. Version 1
# {"88:6B:0F:F0:D6:9F": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:F0:D6:9F", "device connection": "BTH88:6B:0F:F0:D6:9F", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-10-22", "time": "13:53:29.215", "channels": [3, 4], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A3", "A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A3", "A4"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 1}}
# EndOfHeader
0.0	0.0	0.0	0.0	0.0	0.01	-0.035	
1.0	0.0	0.0	0.0	0.0	0.006	-0.029	
2.0	0.0	0.0	0.0	0.0	0.01	-0.026	
3.0	0.0	0.0	0.0	0.0	0.003	-0.029	
4.0	0.0	0.0	0.0	0.0	0.0	-0.022	
5.0	0.0	0.0	0.0	0.0	0.006	-0.029	
6.0	0.0	0.0	0.0	0.0	-0.003	-0.061	
7.0	0.0	0.0	0.0	0.0	0.003	-0.054	
8.0	0.0	0.0	0.0	0.0	-0.01	-0.038	
9.0	0.0	0.0	0.0	0.0	-0.006	-0.026	
10.0	0.0	0.0	0.0	0.0	-0.013	-0.01	
11.0	0.0	0.0	0.0	0.0	-0.042	0.032	
12.0	0.0	0.0	0.0	0.0	-0.042	0.048	
13.0	0.0	0.0	0.0	0.0	-0.019	0.038	
14.0	0.0	0.0	0.0	0.0	0.0	0.019	
15.0	0.0	0.0	0.0	0.0	0.01	-0.003	
0.0	0.0	0.0	0.0	0.0	0.01	-0.006	
1.0	0.0	0.0	0.0	0.0	0.042	-0.01	
2.0	0.0	0.0	0.0	0.0	0.073	-0.013	
3.0	0.0	0.0	0.0	0.0	0.061	-0.019	
4.0	0.0	0.0	0.0	0.0	0.035	-0.026	
5.0	0.0	0.0	0.0	0.0	0.01	-0.032	
6.0	0.0	0.0	0.0	0.0	-0.013	-0.019	
7.0	0.0	0.0	0.0	0.0	-0.029	-0.026	
8.0	0.0	0.0	0.0	0.0	-0.022	-0.029	
9.0	0.0	0.0	0.0	0.0	-0.006	-0.035	
10.0	0.0	0.0	0.0	0.0	0.006	-0.057	
11.0	0.0	0.0	0.0	0.0	0.006	-0.045	
12.0	0.0	0.0	0.0	0.0	0.016	-0.035	
13.0	0.0	0.0	0.0	0.0	-0.003	-0.032	
14.0	0.0	0.0	0.0	0.0	-0.029	-0.016	
