# OpenSignals Text File Format. Version 1
# {"88:6B:0F:F0:D6:9F": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:F0:D6:9F", "device connection": "BTH88:6B:0F:F0:D6:9F", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-10-22", "time": "14:0:15.428", "channels": [3, 4], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A3", "A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A3", "A4"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 1}}
# EndOfHeader
0.0	0.0	0.0	0.0	0.0	0.003	-0.054	
1.0	0.0	0.0	0.0	0.0	0.042	-0.086	
2.0	0.0	0.0	0.0	0.0	0.073	-0.112	
3.0	0.0	0.0	0.0	0.0	0.102	-0.109	
4.0	0.0	0.0	0.0	0.0	0.128	-0.121	
5.0	0.0	0.0	0.0	0.0	0.144	-0.109	
6.0	0.0	0.0	0.0	0.0	0.128	-0.099	
7.0	0.0	0.0	0.0	0.0	0.096	-0.07	
8.0	0.0	0.0	0.0	0.0	0.057	-0.032	
9.0	0.0	0.0	0.0	0.0	0.016	-0.013	
10.0	0.0	0.0	0.0	0.0	-0.022	0.022	
11.0	0.0	0.0	0.0	0.0	-0.051	0.051	
12.0	0.0	0.0	0.0	0.0	-0.086	0.08	
13.0	0.0	0.0	0.0	0.0	-0.112	0.089	
14.0	0.0	0.0	0.0	0.0	-0.134	0.086	
15.0	0.0	0.0	0.0	0.0	-0.147	0.077	
0.0	0.0	0.0	0.0	0.0	-0.15	0.064	
1.0	0.0	0.0	0.0	0.0	-0.125	0.032	
2.0	0.0	0.0	0.0	0.0	-0.083	0.006	
3.0	0.0	0.0	0.0	0.0	-0.032	-0.019	
4.0	0.0	0.0	0.0	0.0	0.006	-0.032	
5.0	0.0	0.0	0.0	0.0	0.051	-0.077	
6.0	0.0	0.0	0.0	0.0	0.099	-0.102	
7.0	0.0	0.0	0.0	0.0	0.121	-0.125	
8.0	0.0	0.0	0.0	0.0	0.137	-0.128	
9.0	0.0	0.0	0.0	0.0	0.144	-0.115	
10.0	0.0	0.0	0.0	0.0	0.131	-0.109	
11.0	0.0	0.0	0.0	0.0	0.115	-0.083	
12.0	0.0	0.0	0.0	0.0	0.073	-0.045	
13.0	0.0	0.0	0.0	0.0	0.038	-0.013	
14.0	0.0	0.0	0.0	0.0	0.0	0.022	
15.0	0.0	0.0	0.0	0.0	-0.045	0.057	
0.0	0.0	0.0	0.0	0.0	-0.093	0.083	
1.0	0.0	0.0	0.0	0.0	-0.112	0.089	
2.0	0.0	0.0	0.0	0.0	-0.131	0.099	
