# OpenSignals Text File Format. Version 1
# {"88:6B:0F:F0:D6:9F": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:F0:D6:9F", "device connection": "BTH88:6B:0F:F0:D6:9F", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-10-22", "time": "14:1:38.163", "channels": [3, 4], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A3", "A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A3", "A4"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 1}}
# EndOfHeader
0.0	0.0	0.0	0.0	0.0	-0.013	0.089	
1.0	0.0	0.0	0.0	0.0	0.0	0.118	
2.0	0.0	0.0	0.0	0.0	-0.019	0.0	
3.0	0.0	0.0	0.0	0.0	-0.026	-0.214	
4.0	0.0	0.0	0.0	0.0	0.01	-0.099	
5.0	0.0	0.0	0.0	0.0	0.016	-0.019	
6.0	0.0	0.0	0.0	0.0	0.01	0.038	
7.0	0.0	0.0	0.0	0.0	-0.003	0.019	
8.0	0.0	0.0	0.0	0.0	-0.006	0.006	
9.0	0.0	0.0	0.0	0.0	0.0	-0.016	
10.0	0.0	0.0	0.0	0.0	-0.022	-0.057	
11.0	0.0	0.0	0.0	0.0	-0.01	-0.073	
12.0	0.0	0.0	0.0	0.0	0.01	0.029	
13.0	0.0	0.0	0.0	0.0	0.01	0.166	
14.0	0.0	0.0	0.0	0.0	-0.013	0.054	
15.0	0.0	0.0	0.0	0.0	-0.032	-0.144	
0.0	0.0	0.0	0.0	0.0	-0.003	-0.019	
1.0	0.0	0.0	0.0	0.0	0.0	0.038	
2.0	0.0	0.0	0.0	0.0	0.003	0.038	
3.0	0.0	0.0	0.0	0.0	-0.003	-0.109	
4.0	0.0	0.0	0.0	0.0	-0.01	-0.125	
5.0	0.0	0.0	0.0	0.0	0.026	-0.102	
6.0	0.0	0.0	0.0	0.0	0.003	-0.204	
7.0	0.0	0.0	0.0	0.0	-0.003	-0.045	
8.0	0.0	0.0	0.0	0.0	0.003	0.08	
9.0	0.0	0.0	0.0	0.0	0.003	0.112	
10.0	0.0	0.0	0.0	0.0	0.006	0.172	
11.0	0.0	0.0	0.0	0.0	-0.013	0.128	
12.0	0.0	0.0	0.0	0.0	-0.026	-0.137	
13.0	0.0	0.0	0.0	0.0	-0.016	-0.268	
14.0	0.0	0.0	0.0	0.0	0.019	-0.147	
15.0	0.0	0.0	0.0	0.0	0.045	0.089	
0.0	0.0	0.0	0.0	0.0	0.022	0.224	
1.0	0.0	0.0	0.0	0.0	-0.003	0.118	
2.0	0.0	0.0	0.0	0.0	-0.016	-0.224	
3.0	0.0	0.0	0.0	0.0	-0.013	-0.236	
4.0	0.0	0.0	0.0	0.0	-0.016	-0.144	
5.0	0.0	0.0	0.0	0.0	0.01	0.026	
6.0	0.0	0.0	0.0	0.0	0.01	0.07	
7.0	0.0	0.0	0.0	0.0	0.003	0.073	
8.0	0.0	0.0	0.0	0.0	-0.022	-0.022	
9.0	0.0	0.0	0.0	0.0	-0.006	0.01	
10.0	0.0	0.0	0.0	0.0	-0.003	0.099	
11.0	0.0	0.0	0.0	0.0	0.003	0.169	
12.0	0.0	0.0	0.0	0.0	0.0	0.115	
