# OpenSignals Text File Format. Version 1
# {"88:6B:0F:F0:D6:9F": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:F0:D6:9F", "device connection": "BTH88:6B:0F:F0:D6:9F", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-10-22", "time": "13:56:11.534", "channels": [3, 4], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A3", "A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A3", "A4"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	512	534	
1	0	0	0	0	514	498	
2	0	0	0	0	512	566	
3	0	0	0	0	513	527	
4	0	0	0	0	514	465	
5	0	0	0	0	515	454	
6	0	0	0	0	509	495	
7	0	0	0	0	512	517	
8	0	0	0	0	510	543	
9	0	0	0	0	512	513	
10	0	0	0	0	512	473	
11	0	0	0	0	515	492	
12	0	0	0	0	516	511	
13	0	0	0	0	512	534	
14	0	0	0	0	509	532	
15	0	0	0	0	513	504	
0	0	0	0	0	511	499	
1	0	0	0	0	512	504	
2	0	0	0	0	513	507	
3	0	0	0	0	514	522	
4	0	0	0	0	510	518	
5	0	0	0	0	512	515	
6	0	0	0	0	515	521	
7	0	0	0	0	514	510	
8	0	0	0	0	510	453	
9	0	0	0	0	509	502	
10	0	0	0	0	508	455	
11	0	0	0	0	510	475	
12	0	0	0	0	509	524	
13	0	0	0	0	508	501	
14	0	0	0	0	511	530	
15	0	0	0	0	510	473	
0	0	0	0	0	508	469	
1	0	0	0	0	510	510	
2	0	0	0	0	508	598	
3	0	0	0	0	511	526	
4	0	0	0	0	515	567	
5	0	0	0	0	522	473	
6	0	0	0	0	517	483	
7	0	0	0	0	517	496	
8	0	0	0	0	519	514	
9	0	0	0	0	519	513	
10	0	0	0	0	515	516	
11	0	0	0	0	512	493	
12	0	0	0	0	513	479	
13	0	0	0	0	512	537	
14	0	0	0	0	511	535	
15	0	0	0	0	509	505	
0	0	0	0	0	510	500	
1	0	0	0	0	508	505	
